file_id,age
image_1644.jpg,61.0
image_1645.jpg,60.0
image_1646.jpg,11.0
image_1647.jpg,35.0
image_1648.jpg,76.0
image_1649.jpg,48.0
image_165.jpg,66.0
image_1650.jpg,13.0
image_1651.jpg,42.0
image_1652.jpg,7.0
image_1653.jpg,31.0
image_1654.jpg,26.0
image_1655.jpg,11.0
image_1656.jpg,21.0
image_1657.jpg,13.0
image_1658.jpg,56.0
image_1659.jpg,68.0
image_166.jpg,51.0
image_1660.jpg,39.0
image_1661.jpg,3.0
image_1662.jpg,40.0
image_1663.jpg,45.0
image_1664.jpg,7.0
image_1665.jpg,50.0
image_1666.jpg,39.0
image_1667.jpg,55.0
image_1668.jpg,48.0
image_1669.jpg,48.0
image_167.jpg,41.0
image_1670.jpg,48.0
image_1671.jpg,11.0
image_1672.jpg,46.0
image_1673.jpg,7.0
image_1674.jpg,58.0
image_1675.jpg,50.0
image_1676.jpg,58.0
image_1677.jpg,46.0
image_1678.jpg,34.0
image_1679.jpg,40.0
image_168.jpg,55.0
image_1680.jpg,29.0
image_1681.jpg,41.0
image_1682.jpg,37.0
image_1683.jpg,25.0
image_1684.jpg,8.0
image_1685.jpg,0.0
image_1686.jpg,2.0
image_1687.jpg,50.0
image_1688.jpg,9.0
image_1689.jpg,24.0
image_169.jpg,6.0
image_1690.jpg,61.0
image_1691.jpg,38.0
image_1692.jpg,36.0
image_1693.jpg,18.0
image_1694.jpg,19.0
image_1695.jpg,27.0
image_1696.jpg,27.0
image_1697.jpg,64.0
image_1698.jpg,42.0
image_1699.jpg,64.0
image_17.jpg,89.0
image_170.jpg,40.0
image_1700.jpg,64.0
image_1701.jpg,24.0
image_1702.jpg,43.0
image_1703.jpg,47.0
image_1704.jpg,29.0
image_1705.jpg,33.0
image_1706.jpg,73.0
image_1707.jpg,6.0
image_1708.jpg,2.0
image_1709.jpg,52.0
image_171.jpg,70.0
image_1710.jpg,25.0
image_1711.jpg,58.0
image_1712.jpg,33.0
image_1713.jpg,61.0
image_1714.jpg,24.0
image_1715.jpg,33.0
image_1716.jpg,8.0
image_1717.jpg,13.0
image_1718.jpg,21.0
image_1719.jpg,75.0
image_172.jpg,59.0
image_1720.jpg,58.0
image_1721.jpg,51.0
image_1722.jpg,16.0
image_1723.jpg,4.0
image_1724.jpg,26.0
image_1725.jpg,8.0
image_1726.jpg,62.0
image_1727.jpg,70.0
image_1728.jpg,5.0
image_1729.jpg,62.0
image_173.jpg,22.0
image_1730.jpg,15.0
image_1731.jpg,13.0
image_1732.jpg,42.0
image_1733.jpg,26.0
image_1734.jpg,35.0
image_1735.jpg,31.0
image_1736.jpg,61.0
image_1737.jpg,6.0
image_1738.jpg,61.0
image_1739.jpg,31.0
image_174.jpg,15.0
image_1740.jpg,50.0
image_1741.jpg,15.0
image_1742.jpg,71.0
image_1743.jpg,4.0
image_1744.jpg,32.0
image_1745.jpg,39.0
image_1746.jpg,5.0
image_1747.jpg,28.0
image_1748.jpg,36.0
image_1749.jpg,7.0
image_175.jpg,28.0
image_1750.jpg,65.0
image_1751.jpg,23.0
image_1752.jpg,11.0
image_1753.jpg,41.0
image_1754.jpg,46.0
image_1755.jpg,68.0
image_1756.jpg,38.0
image_1757.jpg,52.0
image_1758.jpg,42.0
image_1759.jpg,66.0
image_176.jpg,24.0
image_1760.jpg,76.0
image_1761.jpg,40.0
image_1762.jpg,30.0
image_1763.jpg,10.0
image_1764.jpg,32.0
image_1765.jpg,23.0
image_1766.jpg,67.0
image_1767.jpg,60.0
image_1768.jpg,46.0
image_1769.jpg,84.0
image_177.jpg,33.0
image_1770.jpg,68.0
image_1771.jpg,28.0
image_1772.jpg,24.0
image_1773.jpg,55.0
image_1774.jpg,65.0
image_1775.jpg,70.0
image_1776.jpg,3.0
image_1777.jpg,2.0
image_1778.jpg,39.0
image_1779.jpg,59.0
image_178.jpg,52.0
image_1780.jpg,10.0
image_1781.jpg,21.0
image_1782.jpg,27.0
image_1783.jpg,47.0
image_1784.jpg,49.0
image_1785.jpg,3.0
image_1786.jpg,2.0
image_1787.jpg,57.0
image_1788.jpg,25.0
image_1789.jpg,68.0
image_179.jpg,47.0
image_1790.jpg,52.0
image_1791.jpg,81.0
image_1792.jpg,64.0
image_1793.jpg,7.0
image_1794.jpg,79.0
image_1795.jpg,18.0
image_1796.jpg,45.0
image_1797.jpg,20.0
image_1798.jpg,35.0
image_1799.jpg,25.0
image_18.jpg,31.0
image_180.jpg,28.0
image_1800.jpg,41.0
image_1801.jpg,55.0
image_1802.jpg,32.0
image_1803.jpg,70.0
image_1804.jpg,38.0
image_1805.jpg,57.0
image_1806.jpg,63.0
image_1807.jpg,4.0
image_1808.jpg,20.0
image_1809.jpg,90.0
image_181.jpg,80.0
image_1810.jpg,26.0
image_1811.jpg,28.0
image_1812.jpg,64.0
image_1813.jpg,14.0
image_1814.jpg,24.0
image_1815.jpg,8.0
image_1816.jpg,33.0
image_1817.jpg,36.0
image_1818.jpg,18.0
image_1819.jpg,76.0
image_182.jpg,55.0
image_1820.jpg,64.0
image_1821.jpg,52.0
image_1822.jpg,56.0
image_1823.jpg,72.0
image_1824.jpg,12.0
image_1825.jpg,57.0
image_1826.jpg,20.0
image_1827.jpg,6.0
image_1828.jpg,64.0
image_1829.jpg,28.0
image_183.jpg,50.0
image_1830.jpg,14.0
image_1831.jpg,18.0
image_1832.jpg,72.0
image_1833.jpg,61.0
image_1834.jpg,43.0
image_1835.jpg,31.0
image_1836.jpg,25.0
image_1837.jpg,24.0
image_1838.jpg,65.0
image_1839.jpg,37.0
image_184.jpg,57.0
image_1840.jpg,64.0
image_1841.jpg,2.0
image_1842.jpg,32.0
image_1843.jpg,6.0
image_1844.jpg,49.0
image_1845.jpg,33.0
image_1846.jpg,54.0
image_1847.jpg,60.0
image_1848.jpg,37.0
image_1849.jpg,68.0
image_185.jpg,3.0
image_1850.jpg,63.0
image_1851.jpg,21.0
image_1852.jpg,37.0
image_1853.jpg,27.0
image_1854.jpg,65.0
image_1855.jpg,17.0
image_1856.jpg,54.0
image_1857.jpg,11.0
image_1858.jpg,26.0
image_1859.jpg,53.0
image_186.jpg,41.0
image_1860.jpg,36.0
image_1861.jpg,65.0
image_1862.jpg,51.0
image_1863.jpg,43.0
image_1864.jpg,44.0
image_1865.jpg,28.0
image_1866.jpg,59.0
image_1867.jpg,25.0
image_1868.jpg,41.0
image_1869.jpg,7.0
image_187.jpg,42.0
image_1870.jpg,36.0
image_1871.jpg,58.0
image_1872.jpg,48.0
image_1873.jpg,33.0
image_1874.jpg,45.0
image_1875.jpg,53.0
image_1876.jpg,22.0
image_1877.jpg,32.0
image_1878.jpg,61.0
image_1879.jpg,16.0
image_188.jpg,49.0
image_1880.jpg,23.0
image_1881.jpg,8.0
image_1882.jpg,49.0
image_1883.jpg,59.0
image_1884.jpg,36.0
image_1885.jpg,57.0
image_1886.jpg,59.0
image_1887.jpg,57.0
image_1888.jpg,67.0
image_1889.jpg,59.0
image_189.jpg,61.0
image_1890.jpg,30.0
image_1891.jpg,2.0
image_1892.jpg,5.0
image_1893.jpg,65.0
image_1894.jpg,47.0
image_1895.jpg,0.0
image_1896.jpg,64.0
image_1897.jpg,63.0
image_1898.jpg,54.0
image_1899.jpg,27.0
image_19.jpg,9.0
image_190.jpg,35.0
image_1900.jpg,63.0
image_1901.jpg,29.0
image_1902.jpg,52.0
image_1903.jpg,28.0
image_1904.jpg,26.0
image_1905.jpg,13.0
image_1906.jpg,56.0
image_1907.jpg,52.0
image_1908.jpg,71.0
image_1909.jpg,3.0
image_191.jpg,25.0
image_1910.jpg,29.0
image_1911.jpg,7.0
image_1912.jpg,1.0
image_1913.jpg,49.0
image_1914.jpg,42.0
image_1915.jpg,36.0
image_1916.jpg,44.0
image_1917.jpg,44.0
image_1918.jpg,25.0
image_1919.jpg,5.0
image_192.jpg,33.0
image_1920.jpg,39.0
image_1921.jpg,35.0
image_1922.jpg,54.0
image_1923.jpg,44.0
image_1924.jpg,57.0
image_1925.jpg,32.0
image_1926.jpg,23.0
image_1927.jpg,73.0
image_1928.jpg,33.0
image_1929.jpg,25.0
image_193.jpg,34.0
image_1930.jpg,70.0
image_1931.jpg,16.0
image_1932.jpg,20.0
image_1933.jpg,62.0
image_1934.jpg,54.0
image_1935.jpg,25.0
image_1936.jpg,5.0
image_1937.jpg,60.0
image_1938.jpg,31.0
image_1939.jpg,67.0
image_194.jpg,5.0
image_1940.jpg,58.0
image_1941.jpg,10.0
image_1942.jpg,1.0
image_1943.jpg,11.0
image_1944.jpg,53.0
image_1945.jpg,42.0
image_1946.jpg,29.0
image_1947.jpg,51.0
image_1948.jpg,37.0
image_1949.jpg,63.0
image_195.jpg,12.0
image_196.jpg,21.0
image_197.jpg,8.0
image_198.jpg,78.0
image_199.jpg,39.0
image_2.jpg,72.0
image_20.jpg,78.0
image_200.jpg,20.0
image_201.jpg,77.0
image_202.jpg,50.0
image_203.jpg,63.0
image_204.jpg,33.0
image_205.jpg,63.0
image_206.jpg,28.0
image_207.jpg,61.0
image_208.jpg,25.0
image_209.jpg,29.0
image_21.jpg,12.0
image_210.jpg,62.0
image_211.jpg,64.0
image_212.jpg,52.0
image_213.jpg,35.0
image_214.jpg,39.0
image_215.jpg,29.0
image_216.jpg,46.0
image_217.jpg,34.0
image_218.jpg,61.0
image_219.jpg,9.0
image_22.jpg,33.0
